행정구역,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,공원_개수,총_인구수,입시학원_개수,어린이집_개수,초미세먼지_최대치,일산화탄소_최대치,마트거리(km),병원거리(km)
세곡동,엘에이치강남아이파크,84.92,202101,19,94100,2,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202101,19,88250,14,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202101,19,160000,14,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202101,20,87300,9,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202101,20,87550,10,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202101,20,166000,9,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.92,202101,20,179500,3,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.89,202101,20,86250,12,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202101,22,84550,5,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202101,22,73250,5,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.89,202101,23,163000,12,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202101,23,160000,9,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.89,202101,25,85700,10,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.89,202101,26,84150,6,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202101,26,74000,6,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202101,26,72700,2,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202101,27,72900,3,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202101,27,87800,10,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.92,202101,28,174000,3,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.89,202101,29,84000,6,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.92,202101,29,98550,15,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202101,29,84150,3,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202102,1,87400,9,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202102,2,77050,13,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.83,202102,2,96600,12,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.89,202102,3,81850,2,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202102,3,74700,7,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202102,3,87650,10,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202102,5,87400,14,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202102,5,86950,10,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202102,5,73100,3,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.92,202102,5,98750,14,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.89,202102,5,85550,9,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.89,202102,7,165000,5,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202102,8,74050,5,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202102,9,72750,1,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202102,9,87100,9,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.92,202102,9,93750,2,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202102,10,84650,5,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.96,202102,10,95650,4,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.92,202102,10,95450,5,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202102,17,87300,15,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202102,18,139000,1,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202102,19,74400,6,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202102,19,82450,1,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202102,19,75700,10,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202102,22,73850,5,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.89,202102,22,83050,4,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202102,22,86150,7,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.92,202102,22,95450,5,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202102,23,87500,11,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202102,23,83700,3,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.89,202102,23,169000,13,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202102,24,72400,3,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202102,24,84150,5,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202102,24,85150,6,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202102,24,82650,1,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.89,202102,26,83450,5,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202102,26,84250,6,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202102,26,73700,3,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.89,202102,26,84650,7,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202102,26,74250,7,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202102,27,149000,4,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202103,2,82750,2,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202103,2,73700,3,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202103,2,87750,14,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.96,202103,2,97250,7,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202103,3,86950,15,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.83,202103,3,91500,2,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202103,3,85950,8,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202103,5,71400,1,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202103,7,170000,14,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202103,8,76900,15,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.92,202103,8,97750,8,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202103,8,71500,1,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.92,202103,9,98350,10,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.92,202103,9,93150,1,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.89,202103,9,86450,11,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202103,9,75950,9,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202103,10,82050,1,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.96,202103,10,170000,4,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202103,12,87500,11,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202103,12,86950,11,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202103,12,75200,8,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.96,202103,15,93900,1,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202103,15,75000,9,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202103,15,71800,1,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202103,15,73250,3,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.96,202103,16,96750,6,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202103,16,74850,7,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202103,16,73700,5,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202103,17,76950,11,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.92,202103,19,93950,1,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202103,22,88150,13,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202103,22,83950,4,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202103,23,87050,13,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202103,24,75300,8,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202103,24,83500,3,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202103,26,84400,3,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202103,26,72450,2,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202103,29,85500,5,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202103,31,82950,3,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.89,202103,31,83850,6,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.83,202103,31,96750,13,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202104,1,149000,4,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202104,6,74500,5,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202104,7,83250,1,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202104,9,86250,10,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202104,9,84850,7,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.89,202104,9,169600,2,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202104,12,144800,3,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202104,13,85900,8,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202104,13,73700,4,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202104,16,165000,10,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.89,202104,20,82700,3,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202104,20,71600,1,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.92,202104,21,98850,14,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202104,23,88150,13,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202104,23,77100,14,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.89,202104,23,86450,13,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202104,23,84100,5,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202104,27,74350,6,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202104,27,76900,15,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202104,27,73700,4,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.92,202104,30,94650,2,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202105,8,142000,15,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202105,15,167000,13,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.92,202105,29,182000,4,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202106,2,76600,12,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.89,202107,9,82200,2,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.92,202107,13,98550,11,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202107,13,85900,9,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.89,202107,14,81550,1,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.92,202107,29,93450,1,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202107,29,75300,9,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.92,202107,29,98550,12,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202107,29,88150,12,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202107,29,73500,4,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202107,29,87150,11,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202107,29,86850,8,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202107,29,86850,8,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.92,202107,29,94850,4,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.92,202107,30,97150,7,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.89,202107,30,83500,5,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202107,30,74750,8,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.96,202107,30,99350,13,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202107,30,72150,1,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202107,30,75000,6,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202107,30,85200,5,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.96,202107,30,95250,3,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.96,202107,30,99350,14,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202108,2,82050,1,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.89,202108,2,85050,8,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202108,2,87400,9,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.89,202108,2,85450,9,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202108,2,85700,6,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202108,2,87150,14,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202108,2,72800,2,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.92,202108,2,97850,10,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.92,202108,2,98850,12,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.92,202108,2,95250,3,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.89,202108,2,85250,8,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202108,2,86950,15,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.89,202108,3,84050,6,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202108,3,85000,6,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202108,3,84100,2,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202108,3,88250,13,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202108,3,88000,15,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202108,3,82850,1,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.92,202108,3,93950,2,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202108,3,88150,11,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202108,3,86850,9,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202108,3,83700,3,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202108,3,76550,14,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.83,202108,3,94550,8,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202108,4,83100,2,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202108,4,86850,8,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.89,202108,4,86250,15,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202108,4,86850,8,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202108,4,72800,3,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.92,202108,4,98850,13,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202108,4,72150,2,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202108,4,87550,14,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202108,4,73100,3,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202108,4,86150,7,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202108,5,73250,5,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.92,202108,5,95650,4,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202108,5,72100,2,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202108,5,87650,10,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.89,202108,5,82200,2,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202108,5,85950,6,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.89,202108,5,81400,1,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.83,202108,5,96750,14,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.89,202108,5,150000,13,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202108,5,87750,13,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202108,5,75600,10,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.96,202108,5,99350,11,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202108,5,85000,4,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,84.92,202108,5,99150,15,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202108,6,86950,12,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.89,202108,6,84900,8,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202108,6,85750,10,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202108,6,75850,10,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202108,6,86250,8,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202108,6,76700,13,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202108,6,72250,1,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202108,6,88000,15,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,74.97,202108,6,85550,7,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202108,6,76550,11,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
세곡동,엘에이치강남아이파크,59.96,202108,6,76200,12,2014,24,43644,41,14,30.516129,0.674193548,1.411767574,1.455550631
